2014-2018 Root Mean Square Error of the 90-day low-pass-filtered transport in the Rockall Trough. 
Data published in Houpert et al. (2020). Observed variability of the North Atlantic Current in the Rockall Trough from four years of mooring measurements. Journal of Geophysical Research: Oceans, https://doi.org/10.1029/2020JC016403
Year, Month, Day, Hour, Days since January 0 0000, RMSE Total Transport (Sv), RMSE Eastern Wedge Transport (Sv), RMSE Western Wedge Transport (Sv), RMSE Mid-Basin Transport (Sv)
2018,4,13,12,7.3716e+05,0.90807,0.58856,0.63151,0.28176
2018,4,14,0,7.3716e+05,0.90807,0.58856,0.63151,0.28175
2018,4,14,12,7.3716e+05,0.90807,0.58856,0.63151,0.28175
2018,4,15,0,7.3716e+05,0.90807,0.58856,0.63151,0.28175
2018,4,15,12,7.3717e+05,0.90807,0.58856,0.63151,0.28175
2018,4,16,0,7.3717e+05,0.90807,0.58856,0.63151,0.28175
2018,4,16,12,7.3717e+05,0.90806,0.58856,0.63151,0.28175
2018,4,17,0,7.3717e+05,0.90806,0.58856,0.63151,0.28175
2018,4,17,12,7.3717e+05,0.90806,0.58856,0.63151,0.28175
2018,4,18,0,7.3717e+05,0.90806,0.58856,0.63151,0.28174
2018,4,18,12,7.3717e+05,0.90806,0.58856,0.63151,0.28174
2018,4,19,0,7.3717e+05,0.90806,0.58856,0.63151,0.28175
2018,4,19,12,7.3717e+05,0.90806,0.58856,0.63151,0.28175
2018,4,20,0,7.3717e+05,0.90806,0.58856,0.63151,0.28174
2018,4,20,12,7.3717e+05,0.90806,0.58856,0.63151,0.28174
2018,4,21,0,7.3717e+05,0.90806,0.58856,0.63151,0.28174
2018,4,21,12,7.3717e+05,0.90806,0.58856,0.63151,0.28174
2018,4,22,0,7.3717e+05,0.90806,0.58856,0.63151,0.28174
2018,4,22,12,7.3717e+05,0.90806,0.58856,0.63151,0.28174
2018,4,23,0,7.3717e+05,0.90806,0.58856,0.63151,0.28174
2018,4,23,12,7.3717e+05,0.90806,0.58856,0.63151,0.28174
2018,4,24,0,7.3717e+05,0.90806,0.58856,0.63151,0.28173
2018,4,24,12,7.3717e+05,0.90806,0.58856,0.63151,0.28173
2018,4,25,0,7.3718e+05,0.90806,0.58856,0.63151,0.28173
2018,4,25,12,7.3718e+05,0.90806,0.58856,0.63151,0.28173
2018,4,26,0,7.3718e+05,0.90806,0.58856,0.63151,0.28173
2018,4,26,12,7.3718e+05,0.90806,0.58856,0.63151,0.28173
2018,4,27,0,7.3718e+05,0.90806,0.58856,0.63151,0.28173
2018,4,27,12,7.3718e+05,0.90806,0.58856,0.63151,0.28173
2018,4,28,0,7.3718e+05,0.90806,0.58856,0.63151,0.28173
2018,4,28,12,7.3718e+05,0.90806,0.58856,0.63151,0.28172
2018,4,29,0,7.3718e+05,0.90806,0.58856,0.63151,0.28172
2018,4,29,12,7.3718e+05,0.90806,0.58856,0.63151,0.28172
2018,4,30,0,7.3718e+05,0.90806,0.58856,0.63151,0.28173
2018,4,30,12,7.3718e+05,0.90806,0.58856,0.63151,0.28173
2018,5,1,0,7.3718e+05,0.90806,0.58856,0.63151,0.28172
2018,5,1,12,7.3718e+05,0.90806,0.58856,0.63151,0.28172
2018,5,2,0,7.3718e+05,0.90806,0.58856,0.63151,0.28172
2018,5,2,12,7.3718e+05,0.90806,0.58856,0.63151,0.28172
2018,5,3,0,7.3718e+05,0.90806,0.58856,0.63151,0.28172
2018,5,3,12,7.3718e+05,0.90806,0.58856,0.63151,0.28172
2018,5,4,0,7.3718e+05,0.90806,0.58856,0.63151,0.28172
2018,5,4,12,7.3718e+05,0.90806,0.58856,0.63151,0.28172
2018,5,5,0,7.3718e+05,0.90806,0.58856,0.63151,0.28172
2018,5,5,12,7.3719e+05,0.90806,0.58856,0.63151,0.28172
2018,5,6,0,7.3719e+05,0.90806,0.58856,0.63151,0.28172
2018,5,6,12,7.3719e+05,0.90806,0.58856,0.63151,0.28172
2018,5,7,0,7.3719e+05,0.90806,0.58856,0.63151,0.28172
2018,5,7,12,7.3719e+05,0.90806,0.58856,0.63151,0.28172
2018,5,8,0,7.3719e+05,0.90806,0.58856,0.63151,0.28172
2018,5,8,12,7.3719e+05,0.90806,0.58856,0.63151,0.28172
2018,5,9,0,7.3719e+05,0.90806,0.58856,0.63151,0.28173
2018,5,9,12,7.3719e+05,0.90806,0.58856,0.63151,0.28173
2018,5,10,0,7.3719e+05,0.90806,0.58856,0.63151,0.28173
2018,5,10,12,7.3719e+05,0.90806,0.58856,0.63151,0.28173
2018,5,11,0,7.3719e+05,0.90806,0.58856,0.63151,0.28173
2018,5,11,12,7.3719e+05,0.90806,0.58856,0.63151,0.28173
2018,5,12,0,7.3719e+05,0.90806,0.58856,0.63151,0.28173
2018,5,12,12,7.3719e+05,0.90806,0.58856,0.63151,0.28173
2018,5,13,0,7.3719e+05,0.90806,0.58856,0.63151,0.28173
2018,5,13,12,7.3719e+05,0.90806,0.58856,0.63151,0.28174
2018,5,14,0,7.3719e+05,0.90806,0.58856,0.63151,0.28175
2018,5,14,12,7.3719e+05,0.90807,0.58856,0.63151,0.28176
2018,5,15,0,7.372e+05,0.90807,0.58856,0.63151,0.28176
2018,5,15,12,7.372e+05,0.90807,0.58856,0.63151,0.28175
2018,5,16,0,7.372e+05,0.90806,0.58856,0.63151,0.28174
2018,5,16,12,7.372e+05,0.90807,0.58856,0.63151,0.28175
2018,5,17,0,7.372e+05,0.90807,0.58856,0.63151,0.28175
2018,5,17,12,7.372e+05,0.90807,0.58856,0.63151,0.28175
2018,5,18,0,7.372e+05,0.90806,0.58856,0.63151,0.28174
2018,5,18,12,7.372e+05,0.90806,0.58856,0.63151,0.28174
2018,5,19,0,7.372e+05,0.90806,0.58856,0.63151,0.28174
2018,5,19,12,7.372e+05,0.90807,0.58856,0.63151,0.28175
2018,5,20,0,7.372e+05,0.90807,0.58856,0.63151,0.28175
2018,5,20,12,7.372e+05,0.90806,0.58856,0.63151,0.28175
2018,5,21,0,7.372e+05,0.90807,0.58856,0.63151,0.28175
2018,5,21,12,7.372e+05,0.90807,0.58856,0.63151,0.28177
2018,5,22,0,7.372e+05,0.90808,0.58856,0.63151,0.28179
2018,5,22,12,7.372e+05,0.90808,0.58856,0.63151,0.28181
2018,5,23,0,7.372e+05,0.90809,0.58856,0.63151,0.28182
2018,5,23,12,7.372e+05,0.90808,0.58856,0.63151,0.2818
2018,5,24,0,7.372e+05,0.90807,0.58856,0.63151,0.28176
2018,5,24,12,7.372e+05,0.90806,0.58856,0.63151,0.28174
2018,5,25,0,7.3720e+05,0.90806,0.58856,0.63151,0.28173
2018,5,25,12,7.3721e+05,0.90806,0.58856,0.63151,0.28174
2018,5,26,0,7.3721e+05,0.90806,0.58856,0.63151,0.28174
2018,5,26,12,7.3721e+05,0.90806,0.58856,0.63151,0.28174
2018,5,27,0,7.3721e+05,0.90806,0.58856,0.63151,0.28174
2018,5,27,12,7.3721e+05,0.90806,0.58856,0.63151,0.28175
2018,5,28,0,7.3721e+05,0.90806,0.58856,0.63151,0.28174
2018,5,28,12,7.3721e+05,0.90806,0.58856,0.63151,0.28173
2018,5,29,0,7.3721e+05,0.90806,0.58856,0.63151,0.28173
2018,5,29,12,7.3721e+05,0.90806,0.58856,0.63151,0.28174
2018,5,30,0,7.3721e+05,0.90806,0.58856,0.63151,0.28174
2018,5,30,12,7.3721e+05,0.90806,0.58856,0.63151,0.28174
2018,5,31,0,7.3721e+05,0.90806,0.58856,0.63151,0.28173
2018,5,31,12,7.3721e+05,0.90806,0.58856,0.63151,0.28174
2018,6,1,0,7.3721e+05,0.90806,0.58856,0.63151,0.28174
2018,6,1,12,7.3721e+05,0.90807,0.58856,0.63151,0.28175
2018,6,2,0,7.3721e+05,0.90806,0.58856,0.63151,0.28174
2018,6,2,12,7.3721e+05,0.90806,0.58856,0.63151,0.28174
2018,6,3,0,7.3721e+05,0.90806,0.58856,0.63151,0.28173
2018,6,3,12,7.3721e+05,0.90806,0.58856,0.63151,0.28174
2018,6,4,0,7.3722e+05,0.90806,0.58856,0.63151,0.28174
2018,6,4,12,7.3722e+05,0.90806,0.58856,0.63151,0.28173
2018,6,5,0,7.3722e+05,0.90806,0.58856,0.63151,0.28173
2018,6,5,12,7.3722e+05,0.90806,0.58856,0.63151,0.28173
2018,6,6,0,7.3722e+05,0.90806,0.58856,0.63151,0.28173
2018,6,6,12,7.3722e+05,0.90806,0.58856,0.63151,0.28173
2018,6,7,0,7.3722e+05,0.90806,0.58856,0.63151,0.28173
2018,6,7,12,7.3722e+05,0.90806,0.58856,0.63151,0.28173
2018,6,8,0,7.3722e+05,0.90806,0.58856,0.63151,0.28174
2018,6,8,12,7.3722e+05,0.90806,0.58856,0.63151,0.28174
2018,6,9,0,7.3722e+05,0.90806,0.58856,0.63151,0.28173
2018,6,9,12,7.3722e+05,0.90806,0.58856,0.63151,0.28173
2018,6,10,0,7.3722e+05,0.90806,0.58856,0.63151,0.28174
2018,6,10,12,7.3722e+05,0.90806,0.58856,0.63151,0.28174
2018,6,11,0,7.3722e+05,0.90806,0.58856,0.63151,0.28174
2018,6,11,12,7.3722e+05,0.90806,0.58856,0.63151,0.28174
2018,6,12,0,7.3722e+05,0.90806,0.58856,0.63151,0.28174
2018,6,12,12,7.3722e+05,0.90806,0.58856,0.63151,0.28173
2018,6,13,0,7.3722e+05,0.90806,0.58856,0.63151,0.28173
2018,6,13,12,7.3722e+05,0.90806,0.58856,0.63151,0.28173
2018,6,14,0,7.3722e+05,0.90806,0.58856,0.63151,0.28173
2018,6,14,12,7.3723e+05,0.90806,0.58856,0.63151,0.28173
2018,6,15,0,7.3723e+05,0.90806,0.58856,0.63151,0.28173
2018,6,15,12,7.3723e+05,0.90806,0.58856,0.63151,0.28173
2018,6,16,0,7.3723e+05,0.90806,0.58856,0.63151,0.28173
2018,6,16,12,7.3723e+05,0.90806,0.58856,0.63151,0.28173
2018,6,17,0,7.3723e+05,0.90806,0.58856,0.63151,0.28174
2018,6,17,12,7.3723e+05,0.90806,0.58856,0.63151,0.28174
2018,6,18,0,7.3723e+05,0.90806,0.58856,0.63151,0.28174
2018,6,18,12,7.3723e+05,0.90806,0.58856,0.63151,0.28174
2018,6,19,0,7.3723e+05,0.90806,0.58856,0.63151,0.28174
2018,6,19,12,7.3723e+05,0.90806,0.58856,0.63151,0.28174
2018,6,20,0,7.3723e+05,0.90806,0.58856,0.63151,0.28173
2018,6,20,12,7.3723e+05,0.90806,0.58856,0.63151,0.28173
2018,6,21,0,7.3723e+05,0.90806,0.58856,0.63151,0.28173
2018,6,21,12,7.3723e+05,0.90806,0.58856,0.63151,0.28173
2018,6,22,0,7.3723e+05,0.90806,0.58856,0.63151,0.28173
2018,6,22,12,7.3723e+05,0.90806,0.58856,0.63151,0.28173
2018,6,23,0,7.3723e+05,0.90806,0.58856,0.63151,0.28173
2018,6,23,12,7.3723e+05,0.90806,0.58856,0.63151,0.28173
2018,6,24,0,7.3724e+05,0.90806,0.58856,0.63151,0.28173
2018,6,24,12,7.3724e+05,0.90806,0.58856,0.63151,0.28173
2018,6,25,0,7.3724e+05,0.90806,0.58856,0.63151,0.28173
2018,6,25,12,7.3724e+05,0.90806,0.58856,0.63151,0.28173
2018,6,26,0,7.3724e+05,0.90806,0.58856,0.63151,0.28173
2018,6,26,12,7.3724e+05,0.90806,0.58856,0.63151,0.28173
2018,6,27,0,7.3724e+05,0.90806,0.58856,0.63151,0.28173
2018,6,27,12,7.3724e+05,0.90806,0.58856,0.63151,0.28173
2018,6,28,0,7.3724e+05,0.90806,0.58856,0.63151,0.28173
2018,6,28,12,7.3724e+05,0.90806,0.58856,0.63151,0.28173
2018,6,29,0,7.3724e+05,0.90806,0.58856,0.63151,0.28172
2018,6,29,12,7.3724e+05,0.90806,0.58856,0.63151,0.28172
2018,6,30,0,7.3724e+05,0.90806,0.58856,0.63151,0.28172
2018,6,30,12,7.3724e+05,0.90806,0.58856,0.63151,0.28172
2018,7,1,0,7.3724e+05,0.90806,0.58856,0.63151,0.28172
2018,7,1,12,7.3724e+05,0.90806,0.58856,0.63151,0.28172
2018,7,2,0,7.3724e+05,0.90806,0.58856,0.63151,0.28172
2018,7,2,12,7.3724e+05,0.90806,0.58856,0.63151,0.28172
2018,7,3,0,7.3724e+05,0.90806,0.58856,0.63151,0.28172
2018,7,3,12,7.3724e+05,0.90806,0.58856,0.63151,0.28172
2018,7,4,0,7.3724e+05,0.90806,0.58856,0.63151,0.28172
2018,7,4,12,7.3725e+05,0.90806,0.58856,0.63151,0.28172
2018,7,5,0,7.3725e+05,NaN,0.58856,0.63151,NaN
2018,7,5,12,7.3725e+05,NaN,0.58856,0.63151,NaN
2018,7,6,0,7.3725e+05,NaN,0.58856,0.63151,NaN
2018,7,6,12,7.3725e+05,NaN,0.58856,0.63151,NaN
2018,7,7,0,7.3725e+05,NaN,0.58856,0.63151,NaN
2018,7,7,12,7.3725e+05,NaN,0.58856,0.63151,NaN
2018,7,8,0,7.3725e+05,NaN,0.58856,0.63151,NaN
2018,7,8,12,7.3725e+05,NaN,0.58856,0.63151,NaN
2018,7,9,0,7.3725e+05,NaN,0.58856,0.63151,NaN
2018,7,9,12,7.3725e+05,NaN,0.58856,0.63151,NaN
2018,7,10,0,7.3725e+05,NaN,0.58856,0.63151,NaN
