2014-2018 90-day low-pass-filtered transport in the Rockall Trough.
Data published in Houpert et al. (2020), Observed variability of the North Atlantic Current in the Rockall Trough from four years of mooring measurements. Journal of Geophysical Research: Oceans, https://doi.org/10.1029/2020JC016403
Year, Month, Day, Hour, Days since January 0 0000, Total Rockall Trough Transport (Sv), Eastern Wedge Transport (Sv), Western Wedge Transport (Sv), Mid-Basin Transport (Sv)
2015,9,13,12,7.3622e+05,4.5225,3.6368,-6.6275,7.5132
2015,9,14,0,7.3622e+05,4.5958,3.6327,-6.5721,7.5352
2015,9,14,12,7.3622e+05,4.6698,3.6286,-6.5155,7.5567
2015,9,15,0,7.3622e+05,4.7446,3.6246,-6.4578,7.5778
2015,9,15,12,7.3622e+05,4.82,3.6206,-6.3991,7.5984
2015,9,16,0,7.3622e+05,4.896,3.6167,-6.3393,7.6185
2015,9,16,12,7.3622e+05,4.9725,3.6128,-6.2784,7.6381
2015,9,17,0,7.3622e+05,5.0495,3.6089,-6.2166,7.6572
2015,9,17,12,7.3622e+05,5.127,3.6051,-6.1537,7.6757
2015,9,18,0,7.3622e+05,5.2049,3.6013,-6.0899,7.6935
2015,9,18,12,7.3623e+05,5.283,3.5975,-6.0252,7.7108
2015,9,19,0,7.3623e+05,5.3615,3.5937,-5.9596,7.7273
2015,9,19,12,7.3623e+05,5.4402,3.59,-5.893,7.7432
2015,9,20,0,7.3623e+05,5.5191,3.5863,-5.8256,7.7584
2015,9,20,12,7.3623e+05,5.598,3.5826,-5.7574,7.7728
2015,9,21,0,7.3623e+05,5.6771,3.579,-5.6883,7.7865
2015,9,21,12,7.3623e+05,5.7561,3.5753,-5.6185,7.7993
2015,9,22,0,7.3623e+05,5.8351,3.5716,-5.5479,7.8114
2015,9,22,12,7.3623e+05,5.914,3.568,-5.4766,7.8226
2015,9,23,0,7.3623e+05,5.9927,3.5644,-5.4046,7.833
2015,9,23,12,7.3623e+05,6.0712,3.5607,-5.3319,7.8424
2015,9,24,0,7.3623e+05,6.1495,3.5571,-5.2586,7.851
2015,9,24,12,7.3623e+05,6.2274,3.5534,-5.1847,7.8587
2015,9,25,0,7.3623e+05,6.305,3.5497,-5.1101,7.8654
2015,9,25,12,7.3623e+05,6.3821,3.546,-5.0351,7.8711
2015,9,26,0,7.3623e+05,6.4588,3.5423,-4.9595,7.8759
2015,9,26,12,7.3623e+05,6.5349,3.5385,-4.8834,7.8797
2015,9,27,0,7.3623e+05,6.6105,3.5348,-4.8068,7.8825
2015,9,27,12,7.3623e+05,6.6854,3.5309,-4.7298,7.8843
2015,9,28,0,7.3624e+05,6.7596,3.5271,-4.6525,7.885
2015,9,28,12,7.3624e+05,6.8332,3.5232,-4.5747,7.8847
2015,9,29,0,7.3624e+05,6.9059,3.5192,-4.4966,7.8833
2015,9,29,12,7.3624e+05,6.9778,3.5152,-4.4182,7.8809
2015,9,30,0,7.3624e+05,7.0489,3.5111,-4.3396,7.8774
2015,9,30,12,7.3624e+05,7.119,3.5069,-4.2607,7.8728
2015,10,1,0,7.3624e+05,7.1882,3.5027,-4.1816,7.8671
2015,10,1,12,7.3624e+05,7.2564,3.4984,-4.1023,7.8604
2015,10,2,0,7.3624e+05,7.3236,3.494,-4.0229,7.8525
2015,10,2,12,7.3624e+05,7.3896,3.4895,-3.9434,7.8435
2015,10,3,0,7.3624e+05,7.4546,3.4849,-3.8638,7.8335
2015,10,3,12,7.3624e+05,7.5183,3.4802,-3.7841,7.8223
2015,10,4,0,7.3624e+05,7.5809,3.4753,-3.7045,7.81
2015,10,4,12,7.3624e+05,7.6422,3.4704,-3.6249,7.7967
2015,10,5,0,7.3624e+05,7.7022,3.4654,-3.5453,7.7822
2015,10,5,12,7.3624e+05,7.761,3.4602,-3.4659,7.7667
2015,10,6,0,7.3624e+05,7.8184,3.4549,-3.3866,7.75
2015,10,6,12,7.3624e+05,7.8744,3.4494,-3.3074,7.7323
2015,10,7,0,7.3624e+05,7.929,3.4438,-3.2284,7.7135
2015,10,7,12,7.3624e+05,7.9822,3.4381,-3.1497,7.6937
2015,10,8,0,7.3624e+05,8.0339,3.4322,-3.0712,7.6728
2015,10,8,12,7.3625e+05,8.0841,3.4262,-2.993,7.6509
2015,10,9,0,7.3625e+05,8.1328,3.4199,-2.9151,7.6279
2015,10,9,12,7.3625e+05,8.18,3.4136,-2.8376,7.604
2015,10,10,0,7.3625e+05,8.2256,3.407,-2.7604,7.579
2015,10,10,12,7.3625e+05,8.2696,3.4002,-2.6837,7.5531
2015,10,11,0,7.3625e+05,8.312,3.3933,-2.6075,7.5262
2015,10,11,12,7.3625e+05,8.3528,3.3862,-2.5317,7.4983
2015,10,12,0,7.3625e+05,8.392,3.3789,-2.4564,7.4695
2015,10,12,12,7.3625e+05,8.4295,3.3714,-2.3817,7.4399
2015,10,13,0,7.3625e+05,8.4654,3.3637,-2.3076,7.4093
2015,10,13,12,7.3625e+05,8.4996,3.3558,-2.2341,7.3779
2015,10,14,0,7.3625e+05,8.5321,3.3476,-2.1612,7.3456
2015,10,14,12,7.3625e+05,8.5629,3.3393,-2.089,7.3126
2015,10,15,0,7.3625e+05,8.592,3.3307,-2.0175,7.2787
2015,10,15,12,7.3625e+05,8.6194,3.322,-1.9467,7.2441
2015,10,16,0,7.3625e+05,8.6451,3.313,-1.8766,7.2087
2015,10,16,12,7.3625e+05,8.6691,3.3038,-1.8074,7.1727
2015,10,17,0,7.3625e+05,8.6914,3.2943,-1.7389,7.1359
2015,10,17,12,7.3625e+05,8.7119,3.2847,-1.6713,7.0985
2015,10,18,0,7.3626e+05,8.7308,3.2748,-1.6045,7.0605
2015,10,18,12,7.3626e+05,8.7479,3.2647,-1.5387,7.0219
2015,10,19,0,7.3626e+05,8.7634,3.2543,-1.4737,6.9828
2015,10,19,12,7.3626e+05,8.7771,3.2437,-1.4097,6.9431
2015,10,20,0,7.3626e+05,8.7891,3.2329,-1.3467,6.9029
2015,10,20,12,7.3626e+05,8.7995,3.2218,-1.2846,6.8623
2015,10,21,0,7.3626e+05,8.8082,3.2105,-1.2235,6.8212
2015,10,21,12,7.3626e+05,8.8152,3.199,-1.1635,6.7797
2015,10,22,0,7.3626e+05,8.8206,3.1873,-1.1046,6.7379
2015,10,22,12,7.3626e+05,8.8244,3.1753,-1.0467,6.6957
2015,10,23,0,7.3626e+05,8.8265,3.1631,-0.9899,6.6533
2015,10,23,12,7.3626e+05,8.827,3.1507,-0.93423,6.6106
2015,10,24,0,7.3626e+05,8.8259,3.138,-0.8797,6.5676
2015,10,24,12,7.3626e+05,8.8233,3.1251,-0.82633,6.5245
2015,10,25,0,7.3626e+05,8.8191,3.112,-0.77413,6.4812
2015,10,25,12,7.3626e+05,8.8134,3.0987,-0.72313,6.4378
2015,10,26,0,7.3626e+05,8.8062,3.0852,-0.67334,6.3943
2015,10,26,12,7.3626e+05,8.7975,3.0715,-0.62477,6.3508
2015,10,27,0,7.3626e+05,8.7873,3.0575,-0.57745,6.3072
2015,10,27,12,7.3626e+05,8.7757,3.0434,-0.53139,6.2637
2015,10,28,0,7.3626e+05,8.7627,3.0291,-0.48659,6.2202
2015,10,28,12,7.3627e+05,8.7483,3.0146,-0.44309,6.1769
2015,10,29,0,7.3627e+05,8.7326,2.9999,-0.40088,6.1336
2015,10,29,12,7.3627e+05,8.7155,2.985,-0.35998,6.0905
2015,10,30,0,7.3627e+05,8.6971,2.9699,-0.32041,6.0476
2015,10,30,12,7.3627e+05,8.6775,2.9547,-0.28217,6.0049
2015,10,31,0,7.3627e+05,8.6566,2.9394,-0.24527,5.9625
2015,10,31,12,7.3627e+05,8.6345,2.9239,-0.20973,5.9204
2015,11,1,0,7.3627e+05,8.6112,2.9082,-0.17555,5.8785
2015,11,1,12,7.3627e+05,8.5868,2.8924,-0.14274,5.8371
2015,11,2,0,7.3627e+05,8.5613,2.8765,-0.11131,5.796
2015,11,2,12,7.3627e+05,8.5347,2.8605,-0.081262,5.7554
2015,11,3,0,7.3627e+05,8.507,2.8444,-0.052607,5.7152
2015,11,3,12,7.3627e+05,8.4783,2.8282,-0.025348,5.6755
2015,11,4,0,7.3627e+05,8.4487,2.8119,0.00051,5.6363
2015,11,4,12,7.3627e+05,8.4181,2.7955,0.024963,5.5976
2015,11,5,0,7.3627e+05,8.3865,2.779,0.048007,5.5595
2015,11,5,12,7.3627e+05,8.3542,2.7625,0.06964,5.522
2015,11,6,0,7.3627e+05,8.3209,2.746,0.089859,5.4851
2015,11,6,12,7.3627e+05,8.2869,2.7294,0.10866,5.4488
2015,11,7,0,7.3628e+05,8.2521,2.7128,0.12605,5.4132
2015,11,7,12,7.3628e+05,8.2165,2.6962,0.14203,5.3783
2015,11,8,0,7.3628e+05,8.1803,2.6796,0.15659,5.3441
2015,11,8,12,7.3628e+05,8.1433,2.663,0.16973,5.3106
2015,11,9,0,7.3628e+05,8.1058,2.6464,0.18146,5.2779
2015,11,9,12,7.3628e+05,8.0677,2.6299,0.19179,5.246
2015,11,10,0,7.3628e+05,8.0289,2.6134,0.20071,5.2149
2015,11,10,12,7.3628e+05,7.9897,2.597,0.20822,5.1845
2015,11,11,0,7.3628e+05,7.95,2.5806,0.21434,5.155
2015,11,11,12,7.3628e+05,7.9098,2.5644,0.21906,5.1264
2015,11,12,0,7.3628e+05,7.8692,2.5482,0.22239,5.0986
2015,11,12,12,7.3628e+05,7.8282,2.5322,0.22435,5.0717
2015,11,13,0,7.3628e+05,7.7868,2.5162,0.22492,5.0457
2015,11,13,12,7.3628e+05,7.7452,2.5005,0.22413,5.0206
2015,11,14,0,7.3628e+05,7.7032,2.4849,0.22198,4.9964
2015,11,14,12,7.3628e+05,7.661,2.4694,0.21847,4.9731
2015,11,15,0,7.3628e+05,7.6185,2.4541,0.21363,4.9508
2015,11,15,12,7.3628e+05,7.5759,2.4391,0.20744,4.9294
2015,11,16,0,7.3628e+05,7.5331,2.4242,0.19994,4.9089
2015,11,16,12,7.3628e+05,7.4901,2.4096,0.19112,4.8894
2015,11,17,0,7.3628e+05,7.447,2.3952,0.18099,4.8709
2015,11,17,12,7.3629e+05,7.4039,2.381,0.16957,4.8533
2015,11,18,0,7.3629e+05,7.3607,2.3671,0.15688,4.8367
2015,11,18,12,7.3629e+05,7.3175,2.3535,0.14291,4.8211
2015,11,19,0,7.3629e+05,7.2743,2.3402,0.12769,4.8065
2015,11,19,12,7.3629e+05,7.2312,2.3271,0.11123,4.7928
2015,11,20,0,7.3629e+05,7.1881,2.3144,0.093535,4.7801
2015,11,20,12,7.3629e+05,7.1451,2.302,0.074628,4.7684
2015,11,21,0,7.3629e+05,7.1022,2.29,0.054521,4.7577
2015,11,21,12,7.3629e+05,7.0594,2.2783,0.033228,4.7479
2015,11,22,0,7.3629e+05,7.0168,2.2669,0.010764,4.7391
2015,11,22,12,7.3629e+05,6.9744,2.2559,-0.012854,4.7313
2015,11,23,0,7.3629e+05,6.9321,2.2454,-0.037611,4.7244
2015,11,23,12,7.3629e+05,6.8901,2.2352,-0.063491,4.7184
2015,11,24,0,7.3629e+05,6.8483,2.2254,-0.090477,4.7134
2015,11,24,12,7.3629e+05,6.8068,2.216,-0.11855,4.7093
2015,11,25,0,7.3629e+05,6.7656,2.2071,-0.1477,4.7062
2015,11,25,12,7.3629e+05,6.7247,2.1986,-0.1779,4.7039
2015,11,26,0,7.3629e+05,6.684,2.1906,-0.20913,4.7026
2015,11,26,12,7.3629e+05,6.6438,2.183,-0.24139,4.7021
2015,11,27,0,7.363e+05,6.6038,2.1759,-0.27464,4.7026
2015,11,27,12,7.363e+05,6.5642,2.1692,-0.30887,4.7039
2015,11,28,0,7.363e+05,6.525,2.1631,-0.34407,4.706
2015,11,28,12,7.363e+05,6.4862,2.1574,-0.3802,4.709
2015,11,29,0,7.363e+05,6.4478,2.1523,-0.41725,4.7128
2015,11,29,12,7.363e+05,6.4098,2.1476,-0.45521,4.7174
2015,11,30,0,7.363e+05,6.3722,2.1434,-0.49405,4.7228
2015,11,30,12,7.363e+05,6.335,2.1398,-0.53375,4.7289
2015,12,1,0,7.363e+05,6.2983,2.1367,-0.57429,4.7358
2015,12,1,12,7.363e+05,6.262,2.1341,-0.61564,4.7435
2015,12,2,0,7.363e+05,6.2262,2.1321,-0.6578,4.7519
2015,12,2,12,7.363e+05,6.1908,2.1306,-0.70073,4.7609
2015,12,3,0,7.363e+05,6.1559,2.1297,-0.74441,4.7707
2015,12,3,12,7.363e+05,6.1215,2.1292,-0.78883,4.7811
2015,12,4,0,7.363e+05,6.0875,2.1294,-0.83396,4.7921
2015,12,4,12,7.363e+05,6.0541,2.1301,-0.87977,4.8038
2015,12,5,0,7.363e+05,6.0211,2.1313,-0.92626,4.816
2015,12,5,12,7.363e+05,5.9886,2.1331,-0.97338,4.8289
2015,12,6,0,7.363e+05,5.9566,2.1355,-1.0211,4.8423
2015,12,6,12,7.363e+05,5.9251,2.1384,-1.0695,4.8562
2015,12,7,0,7.3630e+05,5.894,2.1418,-1.1184,4.8706
2015,12,7,12,7.3631e+05,5.8635,2.1458,-1.1679,4.8855
2015,12,8,0,7.3631e+05,5.8334,2.1504,-1.2179,4.9009
2015,12,8,12,7.3631e+05,5.8039,2.1555,-1.2684,4.9167
2015,12,9,0,7.3631e+05,5.7748,2.1612,-1.3194,4.933
2015,12,9,12,7.3631e+05,5.7462,2.1674,-1.3708,4.9496
2015,12,10,0,7.3631e+05,5.718,2.1741,-1.4227,4.9666
2015,12,10,12,7.3631e+05,5.6904,2.1814,-1.475,4.984
2015,12,11,0,7.3631e+05,5.6632,2.1892,-1.5276,5.0017
2015,12,11,12,7.3631e+05,5.6365,2.1975,-1.5807,5.0197
2015,12,12,0,7.3631e+05,5.6102,2.2064,-1.634,5.0379
2015,12,12,12,7.3631e+05,5.5844,2.2157,-1.6877,5.0565
2015,12,13,0,7.3631e+05,5.5591,2.2256,-1.7417,5.0752
2015,12,13,12,7.3631e+05,5.5342,2.236,-1.796,5.0942
2015,12,14,0,7.3631e+05,5.5097,2.2468,-1.8504,5.1133
2015,12,14,12,7.3631e+05,5.4857,2.2582,-1.9051,5.1326
2015,12,15,0,7.3631e+05,5.462,2.27,-1.96,5.1521
2015,12,15,12,7.3631e+05,5.4388,2.2823,-2.0151,5.1717
2015,12,16,0,7.3631e+05,5.416,2.295,-2.0703,5.1913
2015,12,16,12,7.3631e+05,5.3936,2.3082,-2.1256,5.2111
2015,12,17,0,7.3632e+05,5.3716,2.3218,-2.181,5.2308
2015,12,17,12,7.3632e+05,5.3499,2.3358,-2.2365,5.2506
2015,12,18,0,7.3632e+05,5.3286,2.3502,-2.292,5.2705
2015,12,18,12,7.3632e+05,5.3077,2.3651,-2.3476,5.2903
2015,12,19,0,7.3632e+05,5.2872,2.3803,-2.4031,5.31
2015,12,19,12,7.3632e+05,5.2669,2.3959,-2.4587,5.3297
2015,12,20,0,7.3632e+05,5.247,2.4118,-2.5141,5.3493
2015,12,20,12,7.3632e+05,5.2274,2.4281,-2.5695,5.3688
2015,12,21,0,7.3632e+05,5.2081,2.4447,-2.6248,5.3882
2015,12,21,12,7.3632e+05,5.1892,2.4617,-2.68,5.4075
2015,12,22,0,7.3632e+05,5.1705,2.4789,-2.735,5.4266
2015,12,22,12,7.3632e+05,5.152,2.4964,-2.7898,5.4455
2015,12,23,0,7.3632e+05,5.1339,2.5142,-2.8444,5.4642
2015,12,23,12,7.3632e+05,5.116,2.5322,-2.8989,5.4826
2015,12,24,0,7.3632e+05,5.0983,2.5505,-2.953,5.5009
2015,12,24,12,7.3632e+05,5.0809,2.569,-3.0069,5.5189
2015,12,25,0,7.3632e+05,5.0637,2.5877,-3.0605,5.5366
2015,12,25,12,7.3632e+05,5.0468,2.6066,-3.1138,5.554
2015,12,26,0,7.3632e+05,5.03,2.6256,-3.1668,5.5711
2015,12,26,12,7.3632e+05,5.0134,2.6448,-3.2193,5.5879
2015,12,27,0,7.3632e+05,4.997,2.6641,-3.2715,5.6044
2015,12,27,12,7.3633e+05,4.9808,2.6836,-3.3233,5.6205
2015,12,28,0,7.3633e+05,4.9647,2.7032,-3.3747,5.6362
2015,12,28,12,7.3633e+05,4.9488,2.7228,-3.4256,5.6515
2015,12,29,0,7.3633e+05,4.933,2.7425,-3.476,5.6665
2015,12,29,12,7.3633e+05,4.9174,2.7622,-3.5259,5.681
2015,12,30,0,7.3633e+05,4.9019,2.782,-3.5753,5.6951
2015,12,30,12,7.3633e+05,4.8865,2.8018,-3.6241,5.7088
2015,12,31,0,7.3633e+05,4.8712,2.8216,-3.6724,5.722
2015,12,31,12,7.3633e+05,4.856,2.8413,-3.7201,5.7347
2016,1,1,0,7.3633e+05,4.8409,2.861,-3.7671,5.747
2016,1,1,12,7.3633e+05,4.8258,2.8806,-3.8136,5.7588
2016,1,2,0,7.3633e+05,4.8109,2.9002,-3.8594,5.7701
2016,1,2,12,7.3633e+05,4.796,2.9196,-3.9045,5.7808
2016,1,3,0,7.3633e+05,4.7812,2.939,-3.9489,5.7911
2016,1,3,12,7.3633e+05,4.7664,2.9582,-3.9926,5.8008
2016,1,4,0,7.3633e+05,4.7517,2.9772,-4.0356,5.81
2016,1,4,12,7.3633e+05,4.737,2.9961,-4.0778,5.8187
2016,1,5,0,7.3633e+05,4.7223,3.0148,-4.1192,5.8267
2016,1,5,12,7.3633e+05,4.7077,3.0333,-4.1599,5.8343
2016,1,6,0,7.3634e+05,4.693,3.0515,-4.1997,5.8412
2016,1,6,12,7.3634e+05,4.6784,3.0696,-4.2387,5.8476
2016,1,7,0,7.3634e+05,4.6638,3.0873,-4.2769,5.8534
2016,1,7,12,7.3634e+05,4.6492,3.1048,-4.3142,5.8586
2016,1,8,0,7.3634e+05,4.6346,3.122,-4.3506,5.8632
2016,1,8,12,7.3634e+05,4.62,3.139,-4.3861,5.8672
2016,1,9,0,7.3634e+05,4.6054,3.1556,-4.4207,5.8706
2016,1,9,12,7.3634e+05,4.5908,3.1718,-4.4544,5.8733
2016,1,10,0,7.3634e+05,4.5762,3.1877,-4.4871,5.8755
2016,1,10,12,7.3634e+05,4.5615,3.2033,-4.5188,5.877
2016,1,11,0,7.3634e+05,4.5469,3.2185,-4.5496,5.878
2016,1,11,12,7.3634e+05,4.5322,3.2333,-4.5793,5.8782
2016,1,12,0,7.3634e+05,4.5175,3.2477,-4.6081,5.8779
2016,1,12,12,7.3634e+05,4.5028,3.2617,-4.6358,5.8769
2016,1,13,0,7.3634e+05,4.488,3.2752,-4.6625,5.8753
2016,1,13,12,7.3634e+05,4.4733,3.2884,-4.6881,5.8731
2016,1,14,0,7.3634e+05,4.4585,3.3011,-4.7127,5.8702
2016,1,14,12,7.3634e+05,4.4437,3.3133,-4.7362,5.8666
2016,1,15,0,7.3634e+05,4.4289,3.325,-4.7586,5.8625
2016,1,15,12,7.3634e+05,4.414,3.3363,-4.7799,5.8576
2016,1,16,0,7.3634e+05,4.3992,3.3471,-4.8001,5.8522
2016,1,16,12,7.3635e+05,4.3843,3.3574,-4.8192,5.8461
2016,1,17,0,7.3635e+05,4.3694,3.3672,-4.8371,5.8393
2016,1,17,12,7.3635e+05,4.3545,3.3764,-4.8539,5.832
2016,1,18,0,7.3635e+05,4.3396,3.3852,-4.8696,5.8239
2016,1,18,12,7.3635e+05,4.3247,3.3934,-4.884,5.8152
2016,1,19,0,7.3635e+05,4.3097,3.4011,-4.8973,5.8059
2016,1,19,12,7.3635e+05,4.2948,3.4083,-4.9095,5.796
2016,1,20,0,7.3635e+05,4.2799,3.4149,-4.9204,5.7854
2016,1,20,12,7.3635e+05,4.265,3.421,-4.9301,5.7742
2016,1,21,0,7.3635e+05,4.2502,3.4265,-4.9387,5.7623
2016,1,21,12,7.3635e+05,4.2353,3.4315,-4.946,5.7499
2016,1,22,0,7.3635e+05,4.2205,3.4359,-4.9522,5.7368
2016,1,22,12,7.3635e+05,4.2057,3.4398,-4.9571,5.723
2016,1,23,0,7.3635e+05,4.191,3.4431,-4.9608,5.7087
2016,1,23,12,7.3635e+05,4.1763,3.4458,-4.9632,5.6937
2016,1,24,0,7.3635e+05,4.1617,3.448,-4.9645,5.6782
2016,1,24,12,7.3635e+05,4.1471,3.4496,-4.9645,5.662
2016,1,25,0,7.3635e+05,4.1326,3.4507,-4.9632,5.6452
2016,1,25,12,7.3635e+05,4.1182,3.4512,-4.9608,5.6278
2016,1,26,0,7.3636e+05,4.1039,3.4511,-4.957,5.6099
2016,1,26,12,7.3636e+05,4.0897,3.4505,-4.9521,5.5913
2016,1,27,0,7.3636e+05,4.0756,3.4493,-4.9459,5.5722
2016,1,27,12,7.3636e+05,4.0616,3.4476,-4.9385,5.5525
2016,1,28,0,7.3636e+05,4.0477,3.4453,-4.9298,5.5322
2016,1,28,12,7.3636e+05,4.034,3.4425,-4.9199,5.5113
2016,1,29,0,7.3636e+05,4.0204,3.4392,-4.9087,5.4899
2016,1,29,12,7.3636e+05,4.007,3.4353,-4.8963,5.468
2016,1,30,0,7.3636e+05,3.9937,3.4309,-4.8827,5.4455
2016,1,30,12,7.3636e+05,3.9806,3.426,-4.8679,5.4224
2016,1,31,0,7.3636e+05,3.9677,3.4206,-4.8518,5.3989
2016,1,31,12,7.3636e+05,3.955,3.4147,-4.8345,5.3748
2016,2,1,0,7.3636e+05,3.9425,3.4083,-4.8159,5.3502
2016,2,1,12,7.3636e+05,3.9302,3.4014,-4.7962,5.3251
2016,2,2,0,7.3636e+05,3.9182,3.394,-4.7753,5.2995
2016,2,2,12,7.3636e+05,3.9064,3.3861,-4.7531,5.2734
2016,2,3,0,7.3636e+05,3.8949,3.3778,-4.7297,5.2468
2016,2,3,12,7.3636e+05,3.8836,3.369,-4.7052,5.2198
2016,2,4,0,7.3636e+05,3.8727,3.3598,-4.6795,5.1923
2016,2,4,12,7.3636e+05,3.862,3.3502,-4.6526,5.1644
2016,2,5,0,7.3636e+05,3.8516,3.3402,-4.6245,5.136
2016,2,5,12,7.3637e+05,3.8416,3.3297,-4.5953,5.1072
2016,2,6,0,7.3637e+05,3.8318,3.3188,-4.5649,5.0779
2016,2,6,12,7.3637e+05,3.8225,3.3076,-4.5334,5.0483
2016,2,7,0,7.3637e+05,3.8135,3.296,-4.5008,5.0182
2016,2,7,12,7.3637e+05,3.8048,3.284,-4.467,4.9878
2016,2,8,0,7.3637e+05,3.7966,3.2717,-4.4321,4.957
2016,2,8,12,7.3637e+05,3.7887,3.2591,-4.3962,4.9259
2016,2,9,0,7.3637e+05,3.7813,3.2461,-4.3591,4.8943
2016,2,9,12,7.3637e+05,3.7743,3.2328,-4.321,4.8625
2016,2,10,0,7.3637e+05,3.7677,3.2192,-4.2819,4.8303
2016,2,10,12,7.3637e+05,3.7616,3.2054,-4.2416,4.7978
2016,2,11,0,7.3637e+05,3.756,3.1913,-4.2004,4.7651
2016,2,11,12,7.3637e+05,3.7508,3.1769,-4.1581,4.732
2016,2,12,0,7.3637e+05,3.7461,3.1623,-4.1148,4.6987
2016,2,12,12,7.3637e+05,3.7419,3.1474,-4.0706,4.6651
2016,2,13,0,7.3637e+05,3.7383,3.1324,-4.0254,4.6312
2016,2,13,12,7.3637e+05,3.7352,3.1172,-3.9792,4.5972
2016,2,14,0,7.3637e+05,3.7326,3.1017,-3.9321,4.5629
2016,2,14,12,7.3637e+05,3.7306,3.0861,-3.884,4.5285
2016,2,15,0,7.3638e+05,3.7291,3.0704,-3.8351,4.4938
2016,2,15,12,7.3638e+05,3.7283,3.0545,-3.7852,4.459
2016,2,16,0,7.3638e+05,3.728,3.0385,-3.7345,4.424
2016,2,16,12,7.3638e+05,3.7284,3.0223,-3.6829,4.389
2016,2,17,0,7.3638e+05,3.7293,3.0061,-3.6305,4.3538
2016,2,17,12,7.3638e+05,3.7309,2.9898,-3.5773,4.3185
2016,2,18,0,7.3638e+05,3.7332,2.9734,-3.5233,4.2831
2016,2,18,12,7.3638e+05,3.7361,2.957,-3.4685,4.2476
2016,2,19,0,7.3638e+05,3.7396,2.9405,-3.413,4.2121
2016,2,19,12,7.3638e+05,3.7439,2.9239,-3.3567,4.1766
2016,2,20,0,7.3638e+05,3.7488,2.9074,-3.2997,4.1411
2016,2,20,12,7.3638e+05,3.7545,2.8909,-3.242,4.1056
2016,2,21,0,7.3638e+05,3.7608,2.8743,-3.1836,4.0701
2016,2,21,12,7.3638e+05,3.7679,2.8578,-3.1246,4.0347
2016,2,22,0,7.3638e+05,3.7757,2.8413,-3.065,3.9993
2016,2,22,12,7.3638e+05,3.7842,2.8249,-3.0047,3.964
2016,2,23,0,7.3638e+05,3.7935,2.8085,-2.9438,3.9288
2016,2,23,12,7.3638e+05,3.8035,2.7921,-2.8824,3.8938
2016,2,24,0,7.3638e+05,3.8143,2.7759,-2.8205,3.8589
2016,2,24,12,7.3638e+05,3.8259,2.7597,-2.758,3.8242
2016,2,25,0,7.3638e+05,3.8382,2.7437,-2.695,3.7896
2016,2,25,12,7.3639e+05,3.8514,2.7277,-2.6316,3.7553
2016,2,26,0,7.3639e+05,3.8653,2.7119,-2.5677,3.7211
2016,2,26,12,7.3639e+05,3.88,2.6961,-2.5034,3.6873
2016,2,27,0,7.3639e+05,3.8955,2.6806,-2.4387,3.6537
2016,2,27,12,7.3639e+05,3.9119,2.6651,-2.3736,3.6204
2016,2,28,0,7.3639e+05,3.929,2.6498,-2.3082,3.5874
2016,2,28,12,7.3639e+05,3.947,2.6347,-2.2425,3.5547
2016,2,29,0,7.3639e+05,3.9658,2.6198,-2.1764,3.5224
2016,2,29,12,7.3639e+05,3.9854,2.605,-2.1101,3.4905
2016,3,1,0,7.3639e+05,4.0058,2.5904,-2.0435,3.459
2016,3,1,12,7.3639e+05,4.0271,2.5759,-1.9767,3.4279
2016,3,2,0,7.3639e+05,4.0492,2.5617,-1.9097,3.3972
2016,3,2,12,7.3639e+05,4.0721,2.5477,-1.8425,3.367
2016,3,3,0,7.3639e+05,4.0958,2.5338,-1.7752,3.3372
2016,3,3,12,7.3639e+05,4.1204,2.5202,-1.7078,3.308
2016,3,4,0,7.3639e+05,4.1458,2.5068,-1.6403,3.2793
2016,3,4,12,7.3639e+05,4.1721,2.4936,-1.5727,3.2511
2016,3,5,0,7.3639e+05,4.1991,2.4806,-1.505,3.2235
2016,3,5,12,7.3639e+05,4.227,2.4678,-1.4373,3.1965
2016,3,6,0,7.364e+05,4.2557,2.4553,-1.3697,3.1701
2016,3,6,12,7.364e+05,4.2852,2.443,-1.3021,3.1443
2016,3,7,0,7.364e+05,4.3155,2.4309,-1.2345,3.1192
2016,3,7,12,7.364e+05,4.3467,2.419,-1.1671,3.0948
2016,3,8,0,7.364e+05,4.3786,2.4073,-1.0997,3.071
2016,3,8,12,7.364e+05,4.4113,2.3959,-1.0325,3.0479
2016,3,9,0,7.364e+05,4.4448,2.3847,-0.96549,3.0256
2016,3,9,12,7.364e+05,4.479,2.3737,-0.89865,3.004
2016,3,10,0,7.364e+05,4.5141,2.3629,-0.83204,2.9832
2016,3,10,12,7.364e+05,4.5498,2.3524,-0.76566,2.9631
2016,3,11,0,7.364e+05,4.5864,2.3421,-0.69957,2.9439
2016,3,11,12,7.364e+05,4.6236,2.3319,-0.63377,2.9255
2016,3,12,0,7.364e+05,4.6616,2.322,-0.56829,2.9079
2016,3,12,12,7.364e+05,4.7003,2.3123,-0.50317,2.8911
2016,3,13,0,7.364e+05,4.7397,2.3028,-0.43843,2.8753
2016,3,13,12,7.364e+05,4.7797,2.2935,-0.37408,2.8603
2016,3,14,0,7.364e+05,4.8205,2.2845,-0.31017,2.8462
2016,3,14,12,7.364e+05,4.8619,2.2755,-0.24671,2.833
2016,3,15,0,7.364e+05,4.9039,2.2668,-0.18372,2.8208
2016,3,15,12,7.364e+05,4.9465,2.2583,-0.12124,2.8095
